participant.id_in_session,participant.code,trial,opponent,nBlueOn8,firstChoice,botChoice,secondChoice,finalDraw,right,payoff
31,n6ki8v6d,39,Algorithm,3,2,4,3,Red,1,0
31,n6ki8v6d,4,Other Player,5,3,1,2,Red,0,0
31,n6ki8v6d,40,Other Player,1,1,4,1,Red,0,0
31,n6ki8v6d,41,Other Player,7,4,4,4,Red,1,0
31,n6ki8v6d,42,Algorithm,2,1,3,2,Red,0,0
31,n6ki8v6d,43,Algorithm,6,4,4,4,Red,1,0
31,n6ki8v6d,44,Other Player,2,1,4,2,Red,0,0
31,n6ki8v6d,45,Other Player,7,4,2,4,Red,1,0
31,n6ki8v6d,46,Other Player,7,4,2,4,Red,1,0
31,n6ki8v6d,47,Other Player,4,2,4,3,Blue,0,0
31,n6ki8v6d,48,Algorithm,7,4,3,4,Red,1,0
31,n6ki8v6d,49,Other Player,5,3,3,3,Red,1,0
31,n6ki8v6d,5,Other Player,3,2,4,3,Red,1,0
31,n6ki8v6d,50,Other Player,2,1,1,1,Blue,1,0
31,n6ki8v6d,51,Algorithm,1,1,1,1,Red,0,0
31,n6ki8v6d,52,Algorithm,2,1,2,1,Blue,1,0
31,n6ki8v6d,53,Algorithm,7,4,2,3,Red,1,0
31,n6ki8v6d,54,Algorithm,1,1,2,1,Red,0,0
31,n6ki8v6d,55,Algorithm,1,1,3,1,Blue,1,0
31,n6ki8v6d,56,Other Player,3,2,2,2,Red,0,0
31,n6ki8v6d,57,Algorithm,5,3,2,3,Blue,0,0
31,n6ki8v6d,58,Algorithm,5,3,4,3,Blue,0,0
31,n6ki8v6d,59,Other Player,6,4,3,4,Red,1,0
31,n6ki8v6d,6,Algorithm,3,2,4,3,Red,1,0
31,n6ki8v6d,60,Algorithm,5,3,3,3,Red,1,0
31,n6ki8v6d,61,Other Player,5,3,3,3,Red,1,0
31,n6ki8v6d,62,Algorithm,4,2,4,3,Red,1,0
31,n6ki8v6d,63,Other Player,4,3,2,2,Blue,1,0
31,n6ki8v6d,64,Other Player,5,3,1,2,Blue,1,0
31,n6ki8v6d,65,Algorithm,5,3,2,3,Blue,0,0
31,n6ki8v6d,66,Other Player,6,4,2,3,Blue,0,0
31,n6ki8v6d,67,Algorithm,2,1,4,2,Red,0,0
31,n6ki8v6d,68,Other Player,3,2,1,2,Red,0,0
31,n6ki8v6d,69,Other Player,2,1,3,2,Red,0,0
31,n6ki8v6d,7,Other Player,4,3,3,3,Red,1,0
31,n6ki8v6d,70,Other Player,2,1,2,1,Blue,1,0
31,n6ki8v6d,71,Other Player,1,1,4,2,Blue,1,0
31,n6ki8v6d,72,Other Player,2,1,3,2,Red,0,0
31,n6ki8v6d,73,Other Player,7,4,4,4,Blue,0,0
31,n6ki8v6d,74,Algorithm,4,2,1,2,Red,0,0
31,n6ki8v6d,75,Other Player,5,3,4,3,Blue,0,0
31,n6ki8v6d,76,Other Player,6,4,2,3,Red,1,0
31,n6ki8v6d,77,Other Player,2,1,1,1,Blue,1,0
31,n6ki8v6d,78,Algorithm,5,3,1,2,Blue,1,0
31,n6ki8v6d,79,Algorithm,4,3,4,3,Blue,0,0
31,n6ki8v6d,8,Other Player,2,1,2,1,Blue,1,0
31,n6ki8v6d,80,Other Player,2,1,4,2,Blue,1,0
31,n6ki8v6d,81,Algorithm,6,4,1,3,Red,1,0
31,n6ki8v6d,82,Algorithm,6,4,4,4,Red,1,0
31,n6ki8v6d,83,Algorithm,4,3,3,3,Red,1,0
31,n6ki8v6d,84,Algorithm,2,1,1,1,Blue,1,0
31,n6ki8v6d,85,Algorithm,5,3,1,3,Red,1,0
31,n6ki8v6d,86,Algorithm,1,1,4,1,Blue,1,0
31,n6ki8v6d,87,Other Player,7,4,1,4,Red,1,0
31,n6ki8v6d,88,Other Player,6,4,4,4,Red,1,0
31,n6ki8v6d,89,Algorithm,3,2,3,2,Blue,1,0
31,n6ki8v6d,9,Algorithm,7,4,4,4,Blue,0,0
31,n6ki8v6d,90,Algorithm,4,3,2,3,Red,1,0
31,n6ki8v6d,91,Algorithm,2,1,3,2,Blue,1,0
31,n6ki8v6d,92,Other Player,3,2,3,2,Blue,1,0
31,n6ki8v6d,93,Other Player,7,4,1,3,Red,1,0
31,n6ki8v6d,94,Algorithm,7,4,3,4,Blue,0,0
31,n6ki8v6d,95,Algorithm,7,4,1,4,Blue,0,0
31,n6ki8v6d,96,Other Player,1,1,3,1,Red,0,0
31,n6ki8v6d,97,Other Player,3,2,4,2,Blue,1,0
31,n6ki8v6d,98,Algorithm,3,2,2,2,Red,0,0
31,n6ki8v6d,99,Other Player,3,2,2,2,Red,0,0
31,njjb1819,1,Algorithm,5,1,1,1,Red,0,0
31,njjb1819,10,Other Player,4,3,1,3,Blue,0,0
31,njjb1819,100,Algorithm,3,4,4,4,Red,1,0
31,njjb1819,101,Other Player,3,4,2,4,Blue,0,0
31,njjb1819,102,Algorithm,6,2,1,2,Blue,1,0
31,njjb1819,103,Other Player,5,2,4,4,Blue,0,0
31,njjb1819,104,Algorithm,6,1,3,1,Blue,1,0
31,njjb1819,105,Algorithm,7,1,2,1,Red,0,0
31,njjb1819,106,Algorithm,1,4,4,4,Red,1,0
31,njjb1819,107,Other Player,1,4,3,4,Red,1,0
31,njjb1819,108,Other Player,4,3,1,3,Red,1,0
31,njjb1819,109,Algorithm,5,2,4,2,Red,0,0
31,njjb1819,11,Other Player,6,4,4,4,Red,1,0
31,njjb1819,110,Other Player,3,3,1,3,Blue,0,0
31,njjb1819,111,Other Player,1,4,4,4,Blue,0,0
31,njjb1819,112,Other Player,7,1,4,1,Red,0,0
31,njjb1819,12,Other Player,2,1,3,1,Red,0,0
31,njjb1819,13,Algorithm,2,1,3,1,Red,0,0
31,njjb1819,14,Algorithm,3,2,4,2,Blue,1,0
31,njjb1819,15,Algorithm,6,4,2,4,Red,1,0
31,njjb1819,16,Other Player,4,3,2,3,Blue,0,0
31,njjb1819,17,Other Player,3,2,3,2,Blue,1,0
31,njjb1819,18,Other Player,2,2,4,1,Blue,1,0
31,njjb1819,19,Algorithm,7,4,3,4,Red,1,0
31,njjb1819,2,Algorithm,2,4,2,4,Blue,0,0
31,njjb1819,20,Algorithm,2,2,1,1,Red,0,0
31,njjb1819,21,Other Player,5,3,4,3,Red,1,0
31,njjb1819,22,Algorithm,3,2,1,2,Red,0,0
31,njjb1819,23,Algorithm,7,4,1,4,Blue,0,0
31,njjb1819,24,Algorithm,2,1,2,1,Red,0,0
31,njjb1819,25,Other Player,1,1,4,1,Blue,1,0
31,njjb1819,26,Algorithm,5,3,2,3,Red,1,0
31,njjb1819,27,Other Player,2,3,2,3,Blue,0,0
31,njjb1819,28,Other Player,4,2,4,2,Blue,1,0
31,njjb1819,29,Other Player,1,1,2,1,Red,0,0
31,njjb1819,3,Other Player,7,1,3,1,Red,0,0
31,njjb1819,30,Algorithm,5,1,3,1,Blue,1,0
31,njjb1819,31,Algorithm,7,1,1,1,Blue,1,0
31,njjb1819,32,Other Player,7,1,4,1,Blue,1,0
31,njjb1819,33,Other Player,4,2,3,3,Blue,0,0
31,njjb1819,34,Algorithm,2,4,1,4,Red,1,0
31,njjb1819,35,Other Player,3,3,4,3,Blue,0,0
31,njjb1819,36,Algorithm,4,3,3,3,Red,1,0
31,njjb1819,37,Other Player,3,3,4,4,Red,1,0
31,njjb1819,38,Other Player,4,2,4,2,Blue,1,0
31,njjb1819,39,Algorithm,4,3,3,3,Blue,0,0
31,njjb1819,4,Other Player,2,4,1,4,Red,1,0
31,njjb1819,40,Algorithm,4,3,1,1,Blue,1,0
31,njjb1819,41,Other Player,2,4,2,2,Red,0,0
31,njjb1819,42,Algorithm,2,2,4,4,Red,1,0
31,njjb1819,43,Algorithm,6,1,2,1,Red,0,0
31,njjb1819,44,Algorithm,4,3,4,3,Blue,0,0
31,njjb1819,45,Algorithm,4,2,4,2,Red,0,0
31,njjb1819,46,Other Player,2,1,4,4,Red,1,0
31,njjb1819,47,Algorithm,1,4,4,4,Red,1,0
31,njjb1819,48,Other Player,1,4,3,4,Red,1,0
31,njjb1819,49,Algorithm,5,2,1,2,Blue,1,0
31,njjb1819,5,Algorithm,5,2,3,2,Red,0,0
31,njjb1819,50,Algorithm,6,1,4,1,Blue,1,0
31,njjb1819,51,Other Player,3,3,2,3,Blue,0,0
31,njjb1819,52,Other Player,3,2,3,2,Blue,1,0
31,njjb1819,53,Other Player,5,2,1,2,Blue,1,0
31,njjb1819,54,Algorithm,3,3,1,3,Red,1,0
31,njjb1819,55,Algorithm,4,3,2,2,Blue,1,0
31,njjb1819,56,Other Player,5,1,1,1,Blue,1,0
31,njjb1819,57,Other Player,6,1,1,1,Red,0,0
31,njjb1819,58,Algorithm,7,1,3,1,Blue,1,0
31,njjb1819,59,Algorithm,5,1,4,1,Blue,1,0
31,njjb1819,6,Other Player,2,2,3,2,Blue,1,0
31,njjb1819,60,Other Player,7,1,1,1,Red,0,0
31,njjb1819,61,Other Player,6,1,1,1,Red,0,0
31,njjb1819,62,Other Player,6,1,3,1,Red,0,0
31,njjb1819,63,Other Player,6,1,2,1,Red,0,0
31,njjb1819,64,Algorithm,7,1,2,1,Red,0,0
31,njjb1819,65,Other Player,1,4,1,4,Blue,0,0
31,njjb1819,66,Other Player,7,1,2,1,Blue,1,0
31,njjb1819,67,Algorithm,7,1,4,1,Blue,1,0
31,njjb1819,68,Other Player,6,1,3,1,Red,0,0
31,njjb1819,69,Other Player,1,4,2,2,Blue,1,0
31,njjb1819,7,Other Player,2,4,1,4,Blue,0,0
31,njjb1819,70,Algorithm,4,3,2,2,Red,0,0
31,njjb1819,71,Algorithm,5,2,2,2,Red,0,0
31,njjb1819,72,Algorithm,3,3,3,3,Blue,0,0
31,njjb1819,73,Other Player,6,1,4,1,Red,0,0
31,njjb1819,74,Algorithm,3,3,2,3,Red,1,0
31,njjb1819,75,Algorithm,2,4,3,4,Blue,0,0
31,njjb1819,76,Algorithm,1,4,1,4,Red,1,0
31,njjb1819,77,Algorithm,1,4,1,2,Blue,1,0
31,njjb1819,78,Algorithm,1,4,2,4,Red,1,0
31,njjb1819,79,Other Player,5,2,3,2,Blue,1,0
31,njjb1819,8,Algorithm,4,2,1,2,Blue,1,0
31,njjb1819,80,Other Player,7,1,1,1,Red,0,0
31,njjb1819,81,Other Player,7,1,2,1,Red,0,0
31,njjb1819,82,Algorithm,1,4,3,4,Red,1,0
31,njjb1819,83,Other Player,3,3,1,3,Red,1,0
31,njjb1819,84,Algorithm,7,1,4,1,Red,0,0
31,njjb1819,85,Algorithm,6,1,1,1,Blue,1,0
31,njjb1819,86,Algorithm,1,4,2,4,Blue,0,0
31,njjb1819,87,Algorithm,3,3,3,3,Blue,0,0
31,njjb1819,88,Other Player,5,2,3,2,Red,0,0
31,njjb1819,89,Algorithm,6,3,4,3,Blue,0,0
31,njjb1819,9,Algorithm,2,3,4,3,Red,1,0
31,njjb1819,90,Other Player,4,3,2,2,Blue,1,0
31,njjb1819,91,Algorithm,3,2,2,2,Red,0,0
31,njjb1819,92,Algorithm,1,1,3,4,Blue,0,0
31,njjb1819,93,Other Player,6,2,2,2,Red,0,0
31,njjb1819,94,Other Player,5,2,2,2,Red,0,0
31,njjb1819,95,Other Player,4,3,3,3,Blue,0,0
31,njjb1819,96,Other Player,7,1,3,3,Blue,0,0
31,njjb1819,97,Other Player,1,4,1,4,Red,1,0
31,njjb1819,98,Algorithm,6,1,3,1,Red,0,0
31,njjb1819,99,Other Player,5,1,2,1,Red,0,0
32,1ayey0hj,1,Other Player,3,4,2,4,Blue,0,0
32,1ayey0hj,10,Algorithm,2,4,4,4,Red,1,0
32,1ayey0hj,100,Other Player,2,4,3,4,Blue,0,0
32,1ayey0hj,101,Other Player,1,4,4,4,Blue,0,0
32,1ayey0hj,102,Algorithm,3,3,1,3,Red,1,0
32,1ayey0hj,103,Other Player,7,1,3,1,Blue,1,0
32,1ayey0hj,104,Other Player,2,4,4,4,Blue,0,0
32,1ayey0hj,105,Other Player,2,4,1,4,Red,1,0
32,1ayey0hj,106,Algorithm,5,2,4,2,Blue,1,0
32,1ayey0hj,107,Algorithm,3,3,1,3,Blue,0,0
32,1ayey0hj,108,Algorithm,1,4,2,4,Blue,0,0
32,1ayey0hj,109,Other Player,7,1,4,1,Blue,1,0
32,1ayey0hj,11,Other Player,5,2,4,2,Red,0,0
32,1ayey0hj,110,Other Player,4,2,4,2,Blue,1,0
32,1ayey0hj,111,Other Player,7,1,1,1,Blue,1,0
32,1ayey0hj,112,Other Player,1,4,1,4,Red,1,0
32,1ayey0hj,12,Algorithm,6,1,1,1,Blue,1,0
32,1ayey0hj,13,Algorithm,7,1,3,1,Red,0,0
32,1ayey0hj,14,Algorithm,3,3,2,3,Red,1,0
32,1ayey0hj,15,Other Player,7,1,1,1,Red,0,0
32,1ayey0hj,16,Other Player,4,2,1,2,Red,0,0
32,1ayey0hj,17,Other Player,3,4,4,4,Red,1,0
32,1ayey0hj,18,Other Player,2,4,3,4,Blue,0,0
32,1ayey0hj,19,Other Player,3,4,1,4,Blue,0,0
32,1ayey0hj,2,Algorithm,1,4,3,4,Blue,0,0
32,1ayey0hj,20,Algorithm,5,2,2,2,Red,0,0
32,1ayey0hj,21,Other Player,3,3,3,3,Blue,0,0
32,1ayey0hj,22,Other Player,2,4,2,4,Blue,0,0
32,1ayey0hj,23,Algorithm,6,1,1,1,Red,0,0
32,1ayey0hj,24,Algorithm,7,1,4,1,Red,0,0
32,1ayey0hj,25,Algorithm,4,3,1,3,Red,1,0
32,1ayey0hj,26,Algorithm,4,2,1,2,Red,0,0
32,1ayey0hj,27,Other Player,7,1,3,1,Blue,1,0
32,1ayey0hj,28,Algorithm,2,4,1,4,Red,1,0
32,1ayey0hj,29,Other Player,7,1,4,1,Red,0,0
32,1ayey0hj,3,Algorithm,2,4,2,4,Red,1,0
32,1ayey0hj,30,Other Player,4,2,2,2,Blue,1,0
32,1ayey0hj,31,Algorithm,6,1,4,1,Blue,1,0
32,1ayey0hj,32,Algorithm,5,2,1,2,Blue,1,0
32,1ayey0hj,33,Algorithm,2,4,1,4,Blue,0,0
32,1ayey0hj,34,Algorithm,7,1,1,1,Red,0,0
32,1ayey0hj,35,Other Player,5,2,4,2,Red,0,0
32,1ayey0hj,36,Algorithm,1,4,4,4,Red,1,0
32,1ayey0hj,37,Other Player,1,4,3,4,Red,1,0
32,1ayey0hj,38,Algorithm,5,2,1,2,Red,0,0
32,1ayey0hj,39,Algorithm,2,4,3,4,Blue,0,0
32,1ayey0hj,4,Algorithm,4,2,3,2,Red,0,0
32,1ayey0hj,40,Algorithm,4,2,3,2,Red,0,0
32,1ayey0hj,41,Algorithm,3,3,3,3,Red,1,0
32,1ayey0hj,42,Algorithm,4,2,4,2,Red,0,0
32,1ayey0hj,43,Algorithm,4,3,4,3,Red,1,0
32,1ayey0hj,44,Algorithm,5,2,2,2,Red,0,0
32,1ayey0hj,45,Algorithm,1,4,1,4,Blue,0,0
32,1ayey0hj,46,Algorithm,1,4,4,4,Red,1,0
32,1ayey0hj,47,Other Player,3,3,4,3,Blue,0,0
32,1ayey0hj,48,Other Player,3,1,3,1,Blue,1,0
32,1ayey0hj,49,Other Player,4,3,3,3,Red,1,0
32,1ayey0hj,5,Algorithm,3,4,3,4,Blue,0,0
32,1ayey0hj,50,Other Player,6,1,4,1,Red,0,0
32,1ayey0hj,51,Other Player,1,4,2,4,Red,1,0
32,1ayey0hj,52,Other Player,6,1,2,1,Blue,1,0
32,1ayey0hj,53,Other Player,4,2,3,2,Red,0,0
32,1ayey0hj,54,Algorithm,3,3,4,3,Red,1,0
32,1ayey0hj,55,Other Player,4,2,1,2,Blue,1,0
32,1ayey0hj,56,Other Player,6,1,1,1,Red,0,0
32,1ayey0hj,57,Algorithm,1,4,3,4,Red,1,0
32,1ayey0hj,58,Algorithm,5,2,3,2,Red,0,0
32,1ayey0hj,59,Other Player,5,2,1,2,Red,0,0
32,1ayey0hj,6,Algorithm,7,1,1,1,Red,0,0
32,1ayey0hj,60,Algorithm,2,4,3,4,Blue,0,0
32,1ayey0hj,61,Algorithm,7,1,2,1,Red,0,0
32,1ayey0hj,62,Other Player,5,2,2,2,Blue,1,0
32,1ayey0hj,63,Other Player,6,1,2,1,Red,0,0
32,1ayey0hj,64,Other Player,7,1,2,1,Red,0,0
32,1ayey0hj,65,Other Player,5,2,1,2,Blue,1,0
32,1ayey0hj,66,Algorithm,2,4,2,4,Blue,0,0
32,1ayey0hj,67,Other Player,1,4,1,4,Red,1,0
32,1ayey0hj,68,Other Player,1,4,2,4,Red,1,0
32,1ayey0hj,69,Other Player,1,4,3,4,Red,1,0
32,1ayey0hj,7,Algorithm,4,2,2,2,Blue,1,0
32,1ayey0hj,70,Algorithm,6,1,2,1,Blue,1,0
32,1ayey0hj,71,Algorithm,3,3,2,3,Blue,0,0
32,1ayey0hj,72,Other Player,7,1,2,1,Red,0,0
32,1ayey0hj,73,Other Player,6,1,4,1,Red,0,0
32,1ayey0hj,74,Other Player,3,3,2,3,Blue,0,0
32,1ayey0hj,75,Other Player,4,2,4,2,Red,0,0
32,1ayey0hj,76,Other Player,5,2,3,2,Blue,1,0
32,1ayey0hj,77,Algorithm,7,1,3,1,Red,0,0
32,1ayey0hj,78,Other Player,2,4,2,4,Red,1,0
32,1ayey0hj,79,Other Player,6,1,3,1,Red,0,0
32,1ayey0hj,8,Other Player,6,1,3,1,Blue,1,0
32,1ayey0hj,80,Algorithm,3,3,4,3,Red,1,0
32,1ayey0hj,81,Algorithm,6,1,2,1,Blue,1,0
32,1ayey0hj,82,Algorithm,7,1,4,1,Red,0,0
32,1ayey0hj,83,Algorithm,5,2,3,2,Blue,1,0
32,1ayey0hj,84,Other Player,6,1,1,1,Blue,1,0
32,1ayey0hj,85,Other Player,3,3,1,3,Blue,0,0
32,1ayey0hj,86,Other Player,5,2,3,2,Blue,1,0
32,1ayey0hj,87,Algorithm,2,4,4,4,Blue,0,0
32,1ayey0hj,88,Algorithm,1,4,2,4,Red,1,0
32,1ayey0hj,89,Other Player,5,2,2,2,Blue,1,0
32,1ayey0hj,9,Algorithm,6,1,3,1,Blue,1,0
32,1ayey0hj,90,Algorithm,5,2,4,2,Red,0,0
32,1ayey0hj,91,Algorithm,1,4,1,4,Blue,0,0
32,1ayey0hj,92,Algorithm,6,1,4,1,Red,0,0
32,1ayey0hj,93,Other Player,4,2,2,2,Blue,1,0
32,1ayey0hj,94,Algorithm,6,1,3,1,Red,0,0
32,1ayey0hj,95,Algorithm,7,1,2,1,Blue,1,0
32,1ayey0hj,96,Algorithm,4,3,2,3,Red,1,0
32,1ayey0hj,97,Other Player,2,4,1,4,Blue,0,0
32,1ayey0hj,98,Other Player,1,4,4,4,Red,1,0
32,1ayey0hj,99,Other Player,2,4,4,4,Red,1,0
32,c5ptrtsy,1,Other Player,1,4,3,4,Blue,0,0
32,c5ptrtsy,10,Algorithm,5,2,1,2,Red,0,0
32,c5ptrtsy,100,Other Player,6,1,4,1,Red,0,0
32,c5ptrtsy,101,Other Player,3,3,3,3,Red,1,0
32,c5ptrtsy,102,Algorithm,2,4,2,4,Red,1,0
32,c5ptrtsy,103,Algorithm,2,4,3,4,Blue,0,0
32,c5ptrtsy,104,Other Player,2,4,2,4,Blue,0,0
32,c5ptrtsy,105,Other Player,4,2,2,2,Blue,1,0
32,c5ptrtsy,106,Algorithm,7,1,1,1,Red,0,0
32,c5ptrtsy,107,Algorithm,1,4,1,4,Red,1,0
32,c5ptrtsy,108,Algorithm,7,1,1,1,Blue,1,0
32,c5ptrtsy,109,Other Player,7,1,1,1,Red,0,0
32,c5ptrtsy,11,Algorithm,1,4,3,4,Blue,0,0
32,c5ptrtsy,110,Algorithm,7,1,3,1,Blue,1,0
32,c5ptrtsy,111,Algorithm,5,2,3,2,Red,0,0
32,c5ptrtsy,112,Other Player,4,2,3,2,Blue,1,0
32,c5ptrtsy,12,Other Player,5,1,1,1,Blue,1,0
32,c5ptrtsy,13,Other Player,1,4,2,4,Blue,0,0
32,c5ptrtsy,14,Algorithm,2,4,1,4,Red,1,0
32,c5ptrtsy,15,Algorithm,1,4,2,4,Blue,0,0
32,c5ptrtsy,16,Other Player,6,1,2,1,Blue,1,0
32,c5ptrtsy,17,Algorithm,2,4,1,4,Red,1,0
32,c5ptrtsy,18,Other Player,3,3,2,3,Red,1,0
32,c5ptrtsy,19,Algorithm,6,1,2,1,Red,0,0
32,c5ptrtsy,2,Other Player,3,3,2,3,Red,1,0
32,c5ptrtsy,20,Algorithm,5,2,3,2,Red,0,0
32,c5ptrtsy,21,Other Player,3,3,1,3,Blue,0,0
32,c5ptrtsy,22,Other Player,6,1,4,1,Blue,1,0
32,c5ptrtsy,23,Algorithm,6,1,2,1,Red,0,0
32,c5ptrtsy,24,Algorithm,1,4,4,4,Red,1,0
32,c5ptrtsy,25,Other Player,6,1,1,1,Red,0,0
32,c5ptrtsy,26,Algorithm,4,2,3,2,Blue,1,0
32,c5ptrtsy,27,Other Player,5,2,3,2,Blue,1,0
32,c5ptrtsy,28,Algorithm,4,2,2,2,Red,0,0
32,c5ptrtsy,29,Algorithm,4,2,2,2,Blue,1,0
32,c5ptrtsy,3,Other Player,7,1,3,1,Red,0,0
32,c5ptrtsy,30,Algorithm,7,1,2,1,Red,0,0
32,c5ptrtsy,31,Algorithm,3,3,2,3,Blue,0,0
32,c5ptrtsy,32,Other Player,2,4,1,4,Blue,0,0
32,c5ptrtsy,33,Algorithm,3,3,1,3,Blue,0,0
32,c5ptrtsy,34,Algorithm,6,1,1,1,Red,0,0
32,c5ptrtsy,35,Other Player,7,1,1,1,Red,0,0
32,c5ptrtsy,36,Other Player,4,2,1,2,Blue,1,0
32,c5ptrtsy,37,Other Player,1,4,3,4,Blue,0,0
32,c5ptrtsy,38,Algorithm,3,3,2,3,Red,1,0
32,c5ptrtsy,39,Algorithm,3,3,3,3,Red,1,0
32,c5ptrtsy,4,Algorithm,6,1,4,1,Red,0,0
32,c5ptrtsy,40,Algorithm,6,1,3,1,Blue,1,0
32,c5ptrtsy,41,Algorithm,5,2,4,2,Red,0,0
32,c5ptrtsy,42,Algorithm,1,4,2,4,Blue,0,0
32,c5ptrtsy,43,Algorithm,2,4,3,4,Blue,0,0
32,c5ptrtsy,44,Algorithm,4,2,4,2,Red,0,0
32,c5ptrtsy,45,Algorithm,7,1,2,1,Blue,1,0
32,c5ptrtsy,46,Algorithm,7,1,4,1,Red,0,0
32,c5ptrtsy,47,Algorithm,4,2,1,2,Blue,1,0
32,c5ptrtsy,48,Other Player,2,4,3,4,Blue,0,0
32,c5ptrtsy,49,Other Player,1,4,1,4,Blue,0,0
32,c5ptrtsy,5,Other Player,1,4,4,4,Red,1,0
32,c5ptrtsy,50,Algorithm,3,3,1,3,Blue,0,0
32,c5ptrtsy,51,Other Player,5,2,4,2,Red,0,0
32,c5ptrtsy,52,Other Player,5,2,1,2,Red,0,0
32,c5ptrtsy,53,Algorithm,4,2,4,2,Red,0,0
32,c5ptrtsy,54,Algorithm,6,1,3,1,Blue,1,0
32,c5ptrtsy,55,Algorithm,5,2,4,2,Blue,1,0
32,c5ptrtsy,56,Algorithm,6,1,4,1,Blue,1,0
32,c5ptrtsy,57,Other Player,3,3,4,3,Blue,0,0
32,c5ptrtsy,58,Other Player,4,2,3,2,Red,0,0
32,c5ptrtsy,59,Other Player,2,4,4,4,Blue,0,0
32,c5ptrtsy,6,Algorithm,5,1,1,1,Red,0,0
32,c5ptrtsy,60,Algorithm,1,4,3,4,Red,1,0
32,c5ptrtsy,61,Algorithm,3,3,4,3,Blue,0,0
32,c5ptrtsy,62,Other Player,3,3,1,3,Blue,0,0
32,c5ptrtsy,63,Other Player,4,2,2,2,Red,0,0
32,c5ptrtsy,64,Algorithm,4,2,1,2,Red,0,0
32,c5ptrtsy,65,Other Player,2,4,3,4,Blue,0,0
32,c5ptrtsy,66,Other Player,6,1,2,1,Blue,1,0
32,c5ptrtsy,67,Other Player,4,2,4,2,Red,0,0
32,c5ptrtsy,68,Algorithm,3,3,3,3,Red,1,0
32,c5ptrtsy,69,Other Player,7,1,2,1,Blue,1,0
32,c5ptrtsy,7,Algorithm,4,2,3,2,Red,0,0
32,c5ptrtsy,70,Other Player,2,4,4,4,Red,1,0
32,c5ptrtsy,71,Algorithm,1,4,4,4,Red,1,0
32,c5ptrtsy,72,Algorithm,7,1,3,1,Blue,1,0
32,c5ptrtsy,73,Other Player,4,2,1,2,Blue,1,0
32,c5ptrtsy,74,Other Player,5,2,3,2,Red,0,0
32,c5ptrtsy,75,Algorithm,5,2,2,2,Red,0,0
32,c5ptrtsy,76,Algorithm,7,1,4,1,Red,0,0
32,c5ptrtsy,77,Other Player,6,1,3,1,Blue,1,0
32,c5ptrtsy,78,Other Player,5,2,4,2,Red,0,0
32,c5ptrtsy,79,Other Player,2,4,1,4,Blue,0,0
32,c5ptrtsy,8,Other Player,4,2,4,2,Red,0,0
32,c5ptrtsy,80,Other Player,5,2,2,2,Red,0,0
32,c5ptrtsy,81,Other Player,3,3,3,3,Blue,0,0
32,c5ptrtsy,82,Other Player,7,1,4,1,Red,0,0
32,c5ptrtsy,83,Other Player,6,1,3,1,Blue,1,0
32,c5ptrtsy,84,Other Player,1,4,1,4,Red,1,0
32,c5ptrtsy,85,Algorithm,3,3,4,3,Blue,0,0
32,c5ptrtsy,86,Other Player,5,2,2,2,Red,0,0
32,c5ptrtsy,87,Algorithm,2,4,2,4,Blue,0,0
32,c5ptrtsy,88,Algorithm,2,4,4,4,Blue,0,0
32,c5ptrtsy,89,Other Player,1,4,4,4,Red,1,0
32,c5ptrtsy,9,Algorithm,2,4,4,4,Blue,0,0
32,c5ptrtsy,90,Other Player,7,1,2,1,Red,0,0
32,c5ptrtsy,91,Other Player,7,1,4,1,Red,0,0
32,c5ptrtsy,92,Other Player,6,1,1,1,Blue,1,0
32,c5ptrtsy,93,Other Player,2,4,2,4,Blue,0,0
32,c5ptrtsy,94,Other Player,1,4,2,4,Red,1,0
32,c5ptrtsy,95,Algorithm,5,2,2,2,Red,0,0
32,c5ptrtsy,96,Other Player,7,1,3,1,Red,0,0
32,c5ptrtsy,97,Algorithm,6,1,1,1,Blue,1,0
32,c5ptrtsy,98,Algorithm,1,4,1,4,Red,1,0
32,c5ptrtsy,99,Other Player,3,3,4,3,Red,1,0
32,ny7i65xf,1,Other Player,5,3,4,3,Red,1,0
32,ny7i65xf,10,Algorithm,1,3,3,3,Blue,0,0
32,ny7i65xf,100,Other Player,7,3,1,3,Red,1,0
32,ny7i65xf,101,Algorithm,1,3,2,3,Blue,0,0
32,ny7i65xf,102,Algorithm,7,3,3,3,Blue,0,0
32,ny7i65xf,103,Algorithm,6,2,2,2,Blue,1,0
32,ny7i65xf,104,Other Player,5,2,4,2,Red,0,0
32,ny7i65xf,105,Algorithm,6,3,3,3,Blue,0,0
32,ny7i65xf,106,Other Player,3,3,1,3,Blue,0,0
32,ny7i65xf,107,Other Player,4,2,1,2,Blue,1,0
32,ny7i65xf,108,Algorithm,3,3,4,3,Blue,0,0
32,ny7i65xf,109,Algorithm,7,3,4,3,Red,1,0
32,ny7i65xf,11,Algorithm,3,2,2,2,Red,0,0
32,ny7i65xf,110,Other Player,4,2,1,2,Blue,1,0
32,ny7i65xf,111,Algorithm,6,2,3,2,Blue,1,0
32,ny7i65xf,112,Other Player,7,3,2,3,Blue,0,0
32,ny7i65xf,12,Other Player,1,3,3,3,Blue,0,0
32,ny7i65xf,13,Algorithm,7,2,2,2,Blue,1,0
32,ny7i65xf,14,Other Player,5,3,2,3,Red,1,0
32,ny7i65xf,15,Algorithm,5,3,3,3,Blue,0,0
32,ny7i65xf,16,Algorithm,5,3,1,3,Blue,0,0
